"1352175273601499139","2021-01-21 08:44:42","RT @RadioChinar: In last three decades more than 40 thousand people have lost their lives to #terrorism in #Kashmir, thousands of families…"
"1352175294690553856","2021-01-21 08:44:47","@IWMI_ Pakistan Office is organizing a #Webinar Series on #Remote Sensing for #Irrigation #Water Management for Wat… https://t.co/YYDdXlMUYn"
"1352175310939176962","2021-01-21 08:44:50","RT @RadioChinar: #Pakistan wants to see #Kashmir burning so as to keep the Kashmir issue alive in international community. It has no regret…"
"1352175313581604864","2021-01-21 08:44:51","RT @Par1Ke: Let's pay homage to Shaheed Hemu Kalani, a #Sindhi Revolutionary and Freedom Fighter, on his #MartyrdomDay today. 
A young boy…"
"1352175326558904321","2021-01-21 08:44:54","RT @RadioChinar: Projecting the true face of Pakistan’s duality in addressing home grown #terrorism, preventing the atrocities by #terroris…"
"1352175336293883905","2021-01-21 08:44:57","Felicitations to Mr Biden &amp; Ms Harris on assuming office! 

We pray that under yr leadership, relations b/w the… https://t.co/5nnSeCoH6d"
"1352175349728124932","2021-01-21 08:45:00","#Pakistan conducts successful test flight of surface-to-surface Shaheen-III missile, which has a maximum range of 2… https://t.co/cEhiWCURt1"
"1352175357194084352","2021-01-21 08:45:02","#Taliban #Baloch Knowledge is power site:Was Pakistan created as desired by #Jinnah or West https://t.co/2W73vY7NHg  https://t.co/pOOlSTuruc"
"1352175367671439360","2021-01-21 08:45:04","Targeted #ISIS accounts (new ???? format)
https://t.co/uhO3YnWLEa ????????
https://t.co/zeMXDggRLg ????
https://t.co/6dF2zRpqRt… https://t.co/iELHV9ZrXV"
"1352175368472387590","2021-01-21 08:45:04","RT @Par1Ke: Not just Sindh, but people of #Balochistan, #Pashtun, #GilgitBaltistan, have been fighting for freedom from the atrocities of #…"
"1352175373316812800","2021-01-21 08:45:05","RT @anita_chauhan80: #Pakistan has tested missiles on populated areas in Dera Bugti, Balochistan.

Pak Army has tested the Shaheen-3 missil…"
"1352175375087005697","2021-01-21 08:45:06","RT @Gwadar_Pro: One of the most beautiful cricket stadium in the world. ????????
???? Gwadar cricket Stadium
#Pakistan #PicturesOfPakistan #Gwadar h…"
"1352175386579382272","2021-01-21 08:45:09","RT @Realjummana: This is not a Switzerland  but, the deepest sea port in the world,  situated on the Arabian Sea at Gwadar in #Balochistan…"
"1352175392195375104","2021-01-21 08:45:10","RT @Par1Ke: #Pakistan should stop spreading violence and #terrorism in India’s Kashmir and focus on resolving its own matters.

#Peace and…"
"1352175394611462144","2021-01-21 08:45:10","RT @RadioChinar: It is undisputed that even the first act of #terrorism will hold the same weightage as 2nd or 3rd act. Numerous recent att…"
"1352175414953828353","2021-01-21 08:45:15","RT @gWoodi: #Taliban #Baloch Knowledge is power site:Was Pakistan created as desired by #Jinnah or West https://t.co/2W73vY7NHg  https://t.…"
"1352175417495470081","2021-01-21 08:45:16","RT @Par1Ke: Let's pay homage to Shaheed Hemu Kalani, a #Sindhi Revolutionary and Freedom Fighter, on his #MartyrdomDay today. 
A young boy…"
"1352175429210296320","2021-01-21 08:45:19","RT @RadioChinar: It goes without saying that #terrorists armed with weapons, ammunition &amp; war like stores engaging security forces with int…"
"1352175437833662467","2021-01-21 08:45:21","RT @RadioChinar: Projecting the true face of Pakistan’s duality in addressing home grown #terrorism, preventing the atrocities by #terroris…"
"1352175458184531968","2021-01-21 08:45:26","RT @SyedaWadia: The unexplored beauty of #Balochistan the Province of #Pakistan and #Gwadar is now been highlighted and government is takin…"
"1352175463527903232","2021-01-21 08:45:27","#Pakistan ‘successfully’ test-fires missile injuring people, destroying houses in civil area, say #Baloch leaders https://t.co/BUInG1wFOh"
"1352175467592257537","2021-01-21 08:45:28","RT @Himalistan: #Replug | The #PTM movement envisions an alternate relationship between citizen and state. Hurmat Ali Shah (@iconcoclastary…"
"1352175468447887360","2021-01-21 08:45:28","RT @RadioChinar: Projecting the true face of Pakistan’s duality in addressing home grown #terrorism, preventing the atrocities by #terroris…"
"1352175471593619457","2021-01-21 08:45:29","RT @MantashaQ_: #Pakistan is procuring only 1 Million Vaccine for 220 Million people????
Yet another betrayal of 
#Pak with its citizens regar…"
"1352175496167976960","2021-01-21 08:45:35","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352175500702093312","2021-01-21 08:45:36","RT @Par1Ke: Not just Sindh, but people of #Balochistan, #Pashtun, #GilgitBaltistan, have been fighting for freedom from the atrocities of #…"
"1352175507123523584","2021-01-21 08:45:37","RT @kakar_harsha: What is new. The same is the story of Baluchistan and Sindh too. The only state #GayaPakistan is concerned about is Punja…"
"1352175515344523270","2021-01-21 08:45:39","RT @RadioChinar: Ajaz told his family that he was in #Pulwama and he would be home either in the evening or next morning. He also told them…"
"1352175516325969920","2021-01-21 08:45:39","RT @KashmirTraitors: (3/3) 
In reality, the Border #Security Force had surrounded the #Mosque after #terrorists had occupied it. The #BBC’s…"
"1352175536555106305","2021-01-21 08:45:44","RT @KashmirTraitors: (3/3) 
In reality, the Border #Security Force had surrounded the #Mosque after #terrorists had occupied it. The #BBC’s…"
"1352175545841233920","2021-01-21 08:45:46","RT @bntebaloch: This is not European countries. 
This is our Beautiful #Balochistan, #Pakistan. ????????
#BeautifulPakistan
 https://t.co/xLEJ1pk…"
"1352175551327346688","2021-01-21 08:45:48","RT @RadioChinar: In last three decades more than 40 thousand people have lost their lives to #terrorism in #Kashmir, thousands of families…"
"1352175554414465025","2021-01-21 08:45:49","RT @NewsweekPak: #Pakistan conducts successful test flight of surface-to-surface Shaheen-III missile, which has a maximum range of 2,750km…"
"1352175569530544128","2021-01-21 08:45:52","RT @RadioChinar: #Pakistan wants to see #Kashmir burning so as to keep the Kashmir issue alive in international community. It has no regret…"
"1352175570524663808","2021-01-21 08:45:52","RT @Par1Ke: Not just Sindh, but people of #Balochistan, #Pashtun, #GilgitBaltistan, have been fighting for freedom from the atrocities of #…"
"1352175574253514752","2021-01-21 08:45:53","RT @ejmalrai: This move reminds me when #US President @BarackObama arrived to #Cairo and gave his speech starting: Assaloum Alaikoum. All t…"
"1352175574345633792","2021-01-21 08:45:53","RT @ExposeAntiIndia: #Pakistan is so desperate about hiding missile tests failures that not even armygenerals are informed about it. For ex…"
"1352175587444490240","2021-01-21 08:45:56","RT @Par1Ke: #Pakistan should stop spreading violence and #terrorism in India’s Kashmir and focus on resolving its own matters.

#Peace and…"
"1352175603970002944","2021-01-21 08:46:00","RT @DrAAMirza1: Pojk heading for general strike on January 13.
Watch video here ⬇️⬇️⬇️
https://t.co/a8VNDazYTO

#Kashmir #Pakistan #unhrc #…"
"1352175627802181632","2021-01-21 08:46:06","RT @mosharrafzaidi: The women that came before @KamalaHarris."
"1352175629819473920","2021-01-21 08:46:07","RT @Par1Ke: Let's pay homage to Shaheed Hemu Kalani, a #Sindhi Revolutionary and Freedom Fighter, on his #MartyrdomDay today. 
A young boy…"
"1352175633682423809","2021-01-21 08:46:07","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352175642603753474","2021-01-21 08:46:10","RT @RadioChinar: The #terrorists were identified as Talab Mansur, area commander of LeT and resident of Gujranwala, Rashid Aziz, Abu Isha,…"
"1352175651743170560","2021-01-21 08:46:12","RT @SARAKHA57194407: #Pakistan #imrankhanPTI 
good one"
"1352175659620081665","2021-01-21 08:46:14","RT @RadioChinar: On 2 Feb 2002 in a joint operation, #IndianArmy &amp; police killed these four LeT #terrorists near Sanai in Surankote, 04 AK…"
"1352175672148459520","2021-01-21 08:46:17","RT @RadioChinar: The cold hearted killers did not even hesitate to kill eight innocent children, what kind of Jihad justifies the killing o…"
"1352175672886657024","2021-01-21 08:46:17","RT @RadioChinar: #BREAKING 

3 #terrorists killed as a major infiltration bid foiled along the LoC in Keri Battal area of #Akhnoor.
04 sold…"
"1352175684274176003","2021-01-21 08:46:19","RT @RadioChinar: The only fault of those innocent souls was that they refuse to be a part of the cycle of violence, they refused to shelter…"
"1352175696756441088","2021-01-21 08:46:22","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352175700631932929","2021-01-21 08:46:23","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352175720768835586","2021-01-21 08:46:28","RT @RadioChinar: Projecting the true face of Pakistan’s duality in addressing home grown #terrorism, preventing the atrocities by #terroris…"
"1352175725445599233","2021-01-21 08:46:29","RT @namittanvi: This is a must read don’t have more words ..."
"1352175737944551426","2021-01-21 08:46:32","RT @RadioChinar: This video showcases the reality of #terrorists, who are trained in #Pakistan and brain washed to wage #Jihad in #Kashmir.…"
"1352175737978105856","2021-01-21 08:46:32","RT @SyedaWadia: The unexplored beauty of #Balochistan the Province of #Pakistan and #Gwadar is now been highlighted and government is takin…"
"1352175747251769346","2021-01-21 08:46:35","RT @Par1Ke: Not just Sindh, but people of #Balochistan, #Pashtun, #GilgitBaltistan, have been fighting for freedom from the atrocities of #…"
"1352175759725510656","2021-01-21 08:46:37","RT @RadioChinar: The youth of #Kashmir have been misguided, pumped in with feelings of jihad, with a belief that #Pakistan supports their c…"
"1352175837492047874","2021-01-21 08:46:56","RT @RadioChinar: If some people think, getting azaadi will make their lives better, then they are sadly mistaken. The separatist leaders &amp;…"
"1352175837852925953","2021-01-21 08:46:56","????Size 8 × 10 inches
????Medium Acrylic on canvas

#acrylicpainting #paintingoncanvas #acrylic #strokes… https://t.co/8oDohkzPeV"
"1352175839585181696","2021-01-21 08:46:57","RT @FascinatingPK: International snowboarding athletes arrived in Pakistan to participate in the event.

#FascinatingPK #Pakistan #Beautifu…"
"1352175864478220291","2021-01-21 08:47:02","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352175869981315072","2021-01-21 08:47:04","RT @SyedaWadia: The unexplored beauty of #Balochistan the Province of #Pakistan and #Gwadar is now been highlighted and government is takin…"
"1352175876025143296","2021-01-21 08:47:05","RT @Sajeda_Akhtar: How'd I forget the past of my grandparents' fleeing home in Bangladesh?
They left their homes &amp; lands to strangers &amp; rea…"
"1352175889753264129","2021-01-21 08:47:08","RT @hsawan: Dedicated to all the martyrs, those sacrificed their lives for the brighter future of #Pakistan ???????? ... the nation will always b…"
"1352175891502260226","2021-01-21 08:47:09","RT @RadioChinar: #Pakistan wants to see #Kashmir burning so as to keep the Kashmir issue alive in international community. It has no regret…"
"1352175892261322753","2021-01-21 08:47:09","RT @jindadilkashmir: The event was conducted at Town Hall,#Pulwama. 
65 Youth from the various villages attended the event.

It provided a…"
"1352175892504715264","2021-01-21 08:47:09","RT @Par1Ke: Let's pay homage to Shaheed Hemu Kalani, a #Sindhi Revolutionary and Freedom Fighter, on his #MartyrdomDay today. 
A young boy…"
"1352175902206005248","2021-01-21 08:47:11","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352175903275675649","2021-01-21 08:47:12","RT @RadioChinar: In last three decades more than 40 thousand people have lost their lives to #terrorism in #Kashmir, thousands of families…"
"1352175904315813888","2021-01-21 08:47:12","RT @ejmalrai: #BreakingNews: It was not one but two suicide attacks in Baghdad. The second suicide attack was at Sahat al-Tayaran in #Baghd…"
"1352175918719107079","2021-01-21 08:47:15","RT @RadioChinar: 19 years ago, on 20 Jan 2002, 4 Lashkar-e-Taiba #terrorists massacred 11 civilians, including eight children &amp; a woman, &amp;…"
"1352175924154953728","2021-01-21 08:47:17","RT @Par1Ke: #Pakistan should stop spreading violence and #terrorism in India’s Kashmir and focus on resolving its own matters.

#Peace and…"
"1352175940600737793","2021-01-21 08:47:21","RT @kashmir_watch: ????In a rarest of rare cases in the history of international civil aviation, #Malaysian authorities had seized a #Pakistan…"
"1352175975992184832","2021-01-21 08:47:29","RT @jindadilkashmir: Save Youth Save Future

#IndiaArmy Organized a workshop on the Pros &amp; Cons of Social Media &amp; its Impact on De_Radicali…"
"1352175985307901953","2021-01-21 08:47:31","RT @nawab_official2: Serving as the #Capital of #Pakistan since the Sixties, #Islamabad was built according to a carefully organized plan,…"
"1352176018237231104","2021-01-21 08:47:39","RT @kakar_harsha: What is new. The same is the story of Baluchistan and Sindh too. The only state #GayaPakistan is concerned about is Punja…"
"1352176021399719936","2021-01-21 08:47:40","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176021684961280","2021-01-21 08:47:40","RT @satadru2010: A thread to follow ????????"
"1352176027175444482","2021-01-21 08:47:41","RT @RadioChinar: #Dehshatgardi nhi chalegi. Wazir-e-Azam murdabad.
Massive protests against #HazaraGenocide in #Pakistan. Who knows people…"
"1352176033995386881","2021-01-21 08:47:43","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176040408276992","2021-01-21 08:47:44","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176041922478081","2021-01-21 08:47:45","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176044460154881","2021-01-21 08:47:45","RT @Geeta_Mohan: Women who led their countries in South Asia.

#WomenEmpowerment
#India #Pakistan #Bangladesh #SriLanka https://t.co/xkatDu…"
"1352176053649887239","2021-01-21 08:47:48","RT @RadioChinar: Projecting the true face of Pakistan’s duality in addressing home grown #terrorism, preventing the atrocities by #terroris…"
"1352176065385476098","2021-01-21 08:47:50","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176066933239808","2021-01-21 08:47:51","RT @Par1Ke: Lead by #MunawarLaghri, a prominent activist from #Pakistan who sought political asylum in the #US, the protest against #Pakist…"
"1352176081327951872","2021-01-21 08:47:54","RT @RadioChinar: 19 years ago, on 20 Jan 2002, 4 Lashkar-e-Taiba #terrorists massacred 11 civilians, including eight children &amp; a woman, &amp;…"
"1352176083848867840","2021-01-21 08:47:55","RT @Par1Ke: MunawarLangri, Executive Director of #SindhiFoundation-
""We have to fight against #Pakistan. There is no other way. We have to…"
"1352176094816788480","2021-01-21 08:47:57","RT @RadioChinar: In last three decades more than 40 thousand people have lost their lives to #terrorism in #Kashmir, thousands of families…"
"1352176095051862021","2021-01-21 08:47:57","RT @commandeleven: The proper response would be to ask these burgers from #CafeCanoli to speak #Urdu, which happens to be the national lang…"
"1352176103520169997","2021-01-21 08:47:59","@jihadwatchRS @OpIndia_com Shantidut lady bitten police officer such #terrorism"
"1352176108419092482","2021-01-21 08:48:01","RT @KashmirTraitors: (10/n)
The above excerpts are testimony to her anti-#India sentiments which she has not only expressed through her art…"
"1352176120154763264","2021-01-21 08:48:03","Literally she deserve tribute. Left a great job and much higher salary just for #Pakistan..
#TributeToSaniaNishtar"
"1352176123447132161","2021-01-21 08:48:04","RT @RadioChinar: On 25 Jan 1990, 04 #IAF personnel, Squadron Leader Ravi Khanna, Corporal D.B. Singh, Corporal Uday Shankar &amp; Airman Azad A…"
"1352176124625752065","2021-01-21 08:48:04","RT @somnath1978: All 4 beneficiaries of bloodlines. 2 - IG and BB - were disastrous for their respective cntries. https://t.co/wrLTBrNHFW"
"1352176133987590145","2021-01-21 08:48:07","RT @Par1Ke: Not just Sindh, but people of #Balochistan, #Pashtun, #GilgitBaltistan, have been fighting for freedom from the atrocities of #…"
"1352176150517338114","2021-01-21 08:48:11","RT @Par1Ke: #Pakistan should stop spreading violence and #terrorism in India’s Kashmir and focus on resolving its own matters.

#Peace and…"
"1352176160742932481","2021-01-21 08:48:13","RT @RadioChinar: #Pakistan wants to see #Kashmir burning so as to keep the Kashmir issue alive in international community. It has no regret…"
"1352176161430728706","2021-01-21 08:48:13","RT @SafiKhanMagical: @realpreityzinta Prayers from #Pakistan for departed soul First anniversary #SushantSinghRajput #HappyBirthdaySSR #Bol…"
"1352176161388965889","2021-01-21 08:48:13","RT @RadioChinar: Projecting the true face of Pakistan’s duality in addressing home grown #terrorism, preventing the atrocities by #terroris…"
"1352176168934510592","2021-01-21 08:48:15","RT @hsawan: Dedicated to all the martyrs, those sacrificed their lives for the brighter future of #Pakistan ???????? ... the nation will always b…"
"1352176171631390720","2021-01-21 08:48:16","RT @RadioChinar: The youth of #Kashmir have been misguided, pumped in with feelings of jihad, with a belief that #Pakistan supports their c…"
"1352176175594913794","2021-01-21 08:48:17","RT @RadioChinar: #BREAKING 

3 #terrorists killed as a major infiltration bid foiled along the LoC in Keri Battal area of #Akhnoor.
04 sold…"
"1352176183895588871","2021-01-21 08:48:19","RT @Par1Ke: #Pakistan should stop spreading violence and #terrorism in India’s Kashmir and focus on resolving its own matters.

#Peace and…"
"1352176198089109504","2021-01-21 08:48:22","When #Biden said we must confront #terrorism, he meant #Antifa and #BLM ? ???????? #BidenHarrisInauguration #Usa… https://t.co/JnRnYVYHf5"
"1352176220671074305","2021-01-21 08:48:27","RT @kakar_harsha: What is new. The same is the story of Baluchistan and Sindh too. The only state #GayaPakistan is concerned about is Punja…"
"1352176226845290496","2021-01-21 08:48:29","RT @Par1Ke: Not just Sindh, but people of #Balochistan, #Pashtun, #GilgitBaltistan, have been fighting for freedom from the atrocities of #…"
"1352176239520321537","2021-01-21 08:48:32","RT @gauravcsawant: Jan 19, 1990 when #Pakistan backed radical Islamists massacred Hindus in Kashmir. Swiftest ethnic cleansing by #Islamist…"
"1352176242003361795","2021-01-21 08:48:32","RT @kakar_harsha: What is new. The same is the story of Baluchistan and Sindh too. The only state #GayaPakistan is concerned about is Punjab"
"1352176251427975170","2021-01-21 08:48:35","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176259598434306","2021-01-21 08:48:37","RT @RadioChinar: The assassinations of #MirwaizFarooq &amp; #AbdulGhaniLone that reveals the ugly face of #Pakistan’s proxy war in #Kashmir. A…"
"1352176263377645568","2021-01-21 08:48:38","RT @Par1Ke: Let's pay homage to Shaheed Hemu Kalani, a #Sindhi Revolutionary and Freedom Fighter, on his #MartyrdomDay today. 
A young boy…"
"1352176268859600897","2021-01-21 08:48:39","RT @Par1Ke: Let's pay homage to Shaheed Hemu Kalani, a #Sindhi Revolutionary and Freedom Fighter, on his #MartyrdomDay today. 
A young boy…"
"1352176284583997440","2021-01-21 08:48:43","""the BVI court said. “The following property in the Territory be provisionally charged ..to secure the sum of $3,11… https://t.co/6FLo4nuJXA"
"1352176285364219904","2021-01-21 08:48:43","RT @KashmirTraitors: (10/n)
The above excerpts are testimony to her anti-#India sentiments which she has not only expressed through her art…"
"1352176298387451905","2021-01-21 08:48:46","RT @RadioChinar: 19 years ago, on 20 Jan 2002, 4 Lashkar-e-Taiba #terrorists massacred 11 civilians, including eight children &amp; a woman, &amp;…"
"1352176299893088257","2021-01-21 08:48:46","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176305719140353","2021-01-21 08:48:48","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176307791163392","2021-01-21 08:48:48","RT @RadioChinar: Projecting the true face of Pakistan’s duality in addressing home grown #terrorism, preventing the atrocities by #terroris…"
"1352176315290570752","2021-01-21 08:48:50","RT @RadioChinar: #Pakistan, where #terrorists are called martyrs &amp; grieving families who lost their loved ones are called blackmailers.
Cal…"
"1352176315718279169","2021-01-21 08:48:50","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176317291118595","2021-01-21 08:48:50","RT @Devanjan_Bose: Who is aghast with illegal loudspeakers installed in mosques..? Tell the name and place of your city… 

#hinduecosystem…"
"1352176322076958720","2021-01-21 08:48:52","RT @RadioChinar: In last three decades more than 40 thousand people have lost their lives to #terrorism in #Kashmir, thousands of families…"
"1352176331061145600","2021-01-21 08:48:54","RT @RadioChinar: #Pakistan's atrocities in #Balochistan has reached an all time high.
On Sunday, armed attackers had slit the throats of 11…"
"1352176331274870791","2021-01-21 08:48:54","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176334512873474","2021-01-21 08:48:55","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176342683545600","2021-01-21 08:48:56","RT @KashmirTraitors: (8/n)
#KashmirBleeds with 1.5M troops posted there. RAW, NIA, Army, BSF, CRPF &amp; Kashmir police, each do their own inte…"
"1352176346164678656","2021-01-21 08:48:57","RT @kakar_harsha: What is new. The same is the story of Baluchistan and Sindh too. The only state #GayaPakistan is concerned about is Punja…"
"1352176346424881154","2021-01-21 08:48:57","RT @RadioChinar: #Pakistan in disarray.
People of #Pakistan are going through some roughest times, with atrocities committed against minori…"
"1352176356595908613","2021-01-21 08:49:00","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176373109022720","2021-01-21 08:49:04","RT @KashmirTraitors: (7/n)
In her recently launched book, #Azadi, #Roy has glorified the tortures and massacres of Muslims in a prejudiced…"
"1352176395607289857","2021-01-21 08:49:09","RT @DevelopmentPk: Pakistan successfully test fires Shaheen-III Ballistic Missile System, that is capable of delivering numerous nuclear wa…"
"1352176397133860871","2021-01-21 08:49:09","RT @TheSatishDua: A poignant aspect of Kashmir story. A thread that puts things in perspective.
Thank you @RadioChinar"
"1352176407863037952","2021-01-21 08:49:12","RT @AlmasArshad2: Literally she deserve tribute. Left a great job and much higher salary just for #Pakistan..
#TributeToSaniaNishtar"
"1352176426141835264","2021-01-21 08:49:16","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176431166611456","2021-01-21 08:49:18","RT @commandeleven: At least this shows that we hit our target dead on. 

If the #Indian propagandists didn’t feel a pinch every time #Pakis…"
"1352176434974961670","2021-01-21 08:49:18","RT @KashmirTraitors: (5/n)
Her Comments like “Modi reckless in #Kashmir”, “ #Pakistan Prime Minister acted with dignity and rectitude in th…"
"1352176439152439297","2021-01-21 08:49:19","This left me speechless!!! 

Where in the world is laughing on the poor state of #Pakistan, I feel pity on its civi… https://t.co/FlIxWAZbV7"
"1352176470290939904","2021-01-21 08:49:27","RT @SantoshKumarDw5: ????Immediate issue: #ArnabGoswami knew about #Pulwama &amp; #Balakot beforehand &amp; crafted a pro-BJP spin.

????Bigger issue- If…"
"1352176472392306690","2021-01-21 08:49:27","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176472623112193","2021-01-21 08:49:27","RT @KashmirTraitors: (10/n)
The above excerpts are testimony to her anti-#India sentiments which she has not only expressed through her art…"
"1352176476347654145","2021-01-21 08:49:28","RT @Kkf50: Tribute to defenders of the country"
"1352176479740846082","2021-01-21 08:49:29","RT @KashmirTraitors: (10/n)
The above excerpts are testimony to her anti-#India sentiments which she has not only expressed through her art…"
"1352176484132163585","2021-01-21 08:49:30","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176516449361920","2021-01-21 08:49:38","‘If the PTM is about anything it is about giving political shape to the experience and feeling of pain.’"
"1352176526347939840","2021-01-21 08:49:40","The one thing I like in #Arab is that they are Billionaires (Pakistani terms) but they won't even speak a bit of… https://t.co/4IoSmyebzS"
"1352176530114404354","2021-01-21 08:49:41","RT @KashmirTraitors: (8/n)
#KashmirBleeds with 1.5M troops posted there. RAW, NIA, Army, BSF, CRPF &amp; Kashmir police, each do their own inte…"
"1352176533750759424","2021-01-21 08:49:42","RT @Karanve50449212: Punjab is one of the most vulnerable states in view of drug trafficking and consumption. We know the main source behin…"
"1352176535134879744","2021-01-21 08:49:42","RT @Par1Ke: Let's pay homage to Shaheed Hemu Kalani, a #Sindhi Revolutionary and Freedom Fighter, on his #MartyrdomDay today. 
A young boy…"
"1352176538058428416","2021-01-21 08:49:43","RT @CleanRajwar: It's ironical  so called western intellectuals can support anyone, if it suits or favour them... Yasin mallik had killed f…"
"1352176545624850432","2021-01-21 08:49:45","RT @kakar_harsha: What is new. The same is the story of Baluchistan and Sindh too. The only state #GayaPakistan is concerned about is Punja…"
"1352176551010426882","2021-01-21 08:49:46","RT @KashmirTraitors: (7/n)
In her recently launched book, #Azadi, #Roy has glorified the tortures and massacres of Muslims in a prejudiced…"
"1352176552361025538","2021-01-21 08:49:46","RT @Par1Ke: Not just Sindh, but people of #Balochistan, #Pashtun, #GilgitBaltistan, have been fighting for freedom from the atrocities of #…"
"1352176553573027841","2021-01-21 08:49:47","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176558581051395","2021-01-21 08:49:48","RT @NewsweekPak: #Pakistan conducts successful test flight of surface-to-surface Shaheen-III missile, which has a maximum range of 2,750km…"
"1352176562129559553","2021-01-21 08:49:49","RT @PakistanFauj: Chairman Joint Chiefs of Staff Committee,
General Nadeem Raza said during flight test of #Shaheen 3 Missile

“Pakistan de…"
"1352176570929131520","2021-01-21 08:49:51","RT @Par1Ke: #Pakistan should stop spreading violence and #terrorism in India’s Kashmir and focus on resolving its own matters.

#Peace and…"
"1352176591019757568","2021-01-21 08:49:56","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176595134509056","2021-01-21 08:49:57","RT @KashmirTraitors: (5/n)
Her Comments like “Modi reckless in #Kashmir”, “ #Pakistan Prime Minister acted with dignity and rectitude in th…"
"1352176611966246912","2021-01-21 08:50:01","RT @KanchanGupta: The best thing that has happened is #Pakistan has fallen off conversations in #India Nobody cares. It's like the neighbou…"
"1352176628940595200","2021-01-21 08:50:05","RT @MalikSh17276073: Those you know to raise their voices for injustice, ALLAH is with them.
#OnlineExamsOrWeProtest
#online_exams_only 
@M…"
"1352176632509808640","2021-01-21 08:50:06","RT @paavan11: A wonderful welcome in #Pakistan for our Nepali climbers returning from the first winter summit of #K2! #K2winter2021 #mounta…"
"1352176642634858497","2021-01-21 08:50:08","RT @kakar_harsha: What is new. The same is the story of Baluchistan and Sindh too. The only state #GayaPakistan is concerned about is Punja…"
"1352176675811950592","2021-01-21 08:50:16","RT @KashmirTraitors: (3/3) 
In reality, the Border #Security Force had surrounded the #Mosque after #terrorists had occupied it. The #BBC’s…"
"1352176685337206785","2021-01-21 08:50:18","RT @drmohsinhafeez: @IWMI_ Pakistan Office is organizing a #Webinar Series on #Remote Sensing for #Irrigation #Water Management for Water #…"
"1352176695638278145","2021-01-21 08:50:21","For more read today's splainer:
https://t.co/t8k2NQIx4c

Video: @JSamDaniel

#PresidentBiden #JoeBiden… https://t.co/4Dwfo70E3T"
"1352176706711384064","2021-01-21 08:50:23","RT @PAKmyJunoon: Tomb of the Great King Shahab u din Muhammad Ghori in Sohawa #Pakistan .. Ghori defeated and arrested King of #India #Prit…"
"1352176711132176385","2021-01-21 08:50:24","RT @RadioChinar: #Lawaypora was a joint #operation launched by parties of #JKP, #Army &amp; CRPF based on specific #intelligence about the pres…"
"1352176723559907328","2021-01-21 08:50:27","RT @KashmirTraitors: (3/3) 
In reality, the Border #Security Force had surrounded the #Mosque after #terrorists had occupied it. The #BBC’s…"
"1352176729461313542","2021-01-21 08:50:29","All are worst"
"1352176737480810497","2021-01-21 08:50:31","RT @RadioChinar: All the laid down #protocols were followed by the Joint team of #Security Forces &amp; repeated #surrender appeals were made d…"
